pass_a,pass_b,ate,t_stat,p_value,n_treatment,n_control,p_adj,significant
bdce,break-crit-edges,-0.008629079110302529,-15.635982441913207,4.28149332480854e-55,224929,224497,5.588775953316748e-54,True
bdce,unreachableblockelim,-0.0015834372790521911,-2.9249322881782724,0.0034454840791398184,225029,224084,0.009067550842682478,True
ipsccp,correlated-propagation,-0.0004458298664258842,-0.8213540146200123,0.41144508496248405,224719,224411,0.557901299415889,False
ipsccp,mem2reg,-0.004602786720104612,-10.489999031063345,9.669014817182376e-26,224910,224664,6.701568499838263e-25,True
ipsccp,sroa,-0.005065329140686692,-11.48971365510442,1.5007882438873821e-30,223918,223938,1.1258786902419518e-29,True
ipsccp,instsimplify,0.0013847167551226947,2.57739490106609,0.00995513177599497,223632,224041,0.023902082179519498,True
ipsccp,constmerge,-0.0015176852476975755,-2.7868516435038506,0.005322507176001996,224171,225077,0.013534375390405074,True
ipsccp,function-attrs,-0.0019861901423971484,-3.6389108400517345,0.00027382431311739794,223744,224210,0.000858523627035813,True
ipsccp,deadargelim,-0.0022335464909485903,-4.113596555471086,3.896113618740731e-05,224209,224437,0.00013395242257233276,True
ipsccp,globaldce,-0.0018165627454507782,-3.3395242159425282,0.0008392885950517401,225118,224043,0.0024436090247008284,True
ipsccp,elim-avail-extern,-0.002498146204304108,-4.607681161672687,4.072960498777434e-06,224638,224413,1.5351023400589445e-05,True
ipsccp,mergefunc,-0.0018303568769446055,-3.3505002142762157,0.0008067239640690569,224850,223729,0.0023575604800704676,True
ipsccp,instcombine,0.009731443072057644,19.806614913514224,2.8456340783119723e-87,224072,224395,5.571751525334842e-86,True
ipsccp,simplifycfg,0.005681054175770306,10.567912768141849,4.22711723662971e-26,224862,223784,2.9402115628138446e-25,True
ipsccp,tailcallelim,-0.002624696283338279,-4.83734838648236,1.3162622878209002e-06,224532,223949,5.113574522923259e-06,True
ipsccp,reassociate,-3.600275060028357e-05,-0.06606564478625217,0.9473255920265832,223895,224339,0.9698932232406247,False
ipsccp,memcpyopt,-0.0019358325350310457,-3.555377682333301,0.0003774752371952103,224825,224659,0.001159367081456034,True
ipsccp,sccp,-0.00010225039437983252,-0.18835304584125417,0.8505999900322098,224523,224115,0.907657657509055,False
ipsccp,dce,-0.0004032426545886314,-0.7412140143757019,0.45856407491688617,224942,224215,0.6007818392019157,False
ipsccp,adce,-0.0010283571795560165,-1.8903370586660448,0.058713539783027104,224008,224362,0.11677106236177458,False
ipsccp,dse,0.007933966464344466,14.857389966916974,6.403443355460263e-50,224605,224432,7.39701598229569e-49,True
ipsccp,jump-threading,0.004008885222943681,7.443138164674551,9.849547061641523e-14,224444,224217,5.471039190551518e-13,True
ipsccp,loop-idiom,-0.0020949169891821273,-3.851835894182945,0.00011725182487190743,225051,224537,0.00038878759203927983,True
ipsccp,loop-deletion,-0.0017730667379903253,-3.2451993655864935,0.0011737702424477836,224843,223410,0.003345330618213625,True
