source,target,ate,p_adj
loop-distribute,adce,0.006360250965902814,0.00021656197819802954
early-cse-memssa,adce,0.005718701272580784,2.6585584828431007e-05
loop-versioning,adce,0.005488872415496671,0.0027411649929874374
break-crit-edges,adce,0.005864773082317809,0.0009411463104194788
loop-idiom,dse,0.0108182326087789,1.6378716246896156e-11
loop-deletion,dse,0.008447484323480414,1.4996304183840366e-07
gvn,dse,0.019679222911838656,1.4303104018444063e-53
gvn-hoist,dse,0.006486314514736302,0.00010836017641991164
newgvn,dse,0.01984246036023768,1.045603305428605e-59
mergereturn,dse,0.007214307677959164,1.8474532766674835e-05
globalopt,dse,0.007915250341752722,2.5282590434141815e-06
strip-dead-prototypes,dse,0.007714103671291661,4.455674004580934e-06
indvars,dse,0.006332809555007035,0.0001756473268614627
mergeicmps,dse,0.005437365678853112,0.001432610626060617
separate-const-offset-from-gep,dse,0.008485310095998733,1.8733499055402174e-07
libcalls-shrinkwrap,dse,0.006326528459822622,0.00028688661154910306
flattencfg,dse,0.006555665520365572,9.895456202591992e-05
loop-reduce,dse,0.010603503583678453,3.668474455207166e-11
loop-unroll,dse,0.02163279631367404,7.266464073583333e-38
loop-rotate,dse,0.008592738865531524,4.000327013958236e-07
lower-expect,dse,0.007034719565020553,1.6356672951016916e-05
alignment-from-assumptions,dse,0.0069136787092786145,3.46119035400009e-05
rpo-function-attrs,dse,0.007284130489509266,1.187339739919739e-05
attributor,dse,0.00628048281914434,7.479663105361372e-05
inferattrs,dse,0.005820503062119675,0.00112743946822491
licm,dse,0.020119665175276857,9.5868612378118e-35
loop-simplify,dse,0.0073798287904799365,1.0006345251902078e-05
div-rem-pairs,dse,0.007391936333322469,4.975251318144182e-06
float2int,dse,0.005356160504640883,0.002072441533799851
inline,dse,0.009100230784612084,1.437242330256344e-08
sink,dse,0.00957597768596924,5.448915734506226e-09
loop-vectorize,dse,0.016898593081516866,5.563621288725383e-20
slp-vectorizer,dse,0.0088850600695361,3.4395419755711886e-08
callsite-splitting,dse,0.006211601156897895,0.0003974861595074676
dfa-jump-threading,dse,0.009805590866526381,1.0954928598984425e-09
