source,target,ate,p_adj
loop-distribute,dse,0.011075042898270715,4.179027661745001e-28
loop-load-elim,dse,0.011335613576206827,4.244410495124501e-30
loop-sink,dse,0.012062459876303777,2.1718975281853063e-33
loop-unroll-and-jam,dse,0.011794961497394119,8.541633200152997e-32
hotcoldsplit,dse,0.01127582503400687,1.0028876582396931e-29
irce,dse,0.013295979758073284,1.8610593294575346e-39
nary-reassociate,dse,0.010908229425286575,3.2090246040232945e-27
scalarizer,dse,0.012104138455190205,1.9623551220895722e-32
vector-combine,dse,0.011432810079403832,1.8408715282391286e-30
always-inline,dse,0.010205029942472021,4.869091739117972e-24
globalsplit,dse,0.011607022088277963,1.451167213537515e-31
lowerswitch,dse,0.010186309853905284,2.4091039346412527e-23
early-cse-memssa,dse,0.02903500275467008,1.4711461023062209e-260
simple-loop-unswitch,dse,0.012310405974338412,1.7757263651621308e-35
loop-versioning,dse,0.017443278565462017,3.2982924707767197e-60
loop-flatten,dse,0.012786740239385308,1.1723361604893883e-37
