source,target,ate,p_adj
strip-dead-prototypes,simplifycfg,0.009952091367170512,3.398446976130548e-06
indvars,simplifycfg,0.006796486247250821,0.003861833945999991
mergeicmps,simplifycfg,0.011079044716343023,3.1721045214513287e-07
separate-const-offset-from-gep,simplifycfg,0.009753409388143341,7.592335652159419e-06
libcalls-shrinkwrap,simplifycfg,0.007266571864324889,0.001507317847190041
flattencfg,simplifycfg,0.005558974132643335,0.024412650865725336
loop-reduce,simplifycfg,0.011762612002998996,1.3469043081008319e-08
loop-unroll,simplifycfg,0.02837733547417992,1.2479420539608694e-38
loop-rotate,simplifycfg,0.014846470025614678,1.1638990821099988e-11
partial-inliner,simplifycfg,0.009893082190109315,3.695207065556222e-06
lower-expect,simplifycfg,0.0074592551520344386,0.001048695910085843
alignment-from-assumptions,simplifycfg,0.0077451258599898765,0.0006336587169338153
rpo-function-attrs,simplifycfg,0.010327600649102098,1.8958587844413064e-06
attributor,simplifycfg,0.005175832287240889,0.032237258268626764
inferattrs,simplifycfg,0.00741745563068319,0.0012699355565184715
called-value-propagation,simplifycfg,0.006270087281134651,0.008319207044287253
licm,simplifycfg,0.011337141377398718,2.280611530846941e-07
loop-simplify,simplifycfg,0.011250320533083835,8.350052536127657e-08
div-rem-pairs,simplifycfg,0.008238952191243876,0.00026329095840989925
float2int,simplifycfg,0.006575821318695552,0.006050037651248655
inline,simplifycfg,0.008374567356036589,0.0001470067132640703
sink,simplifycfg,0.010694113105493619,5.598266384393883e-07
loop-vectorize,simplifycfg,0.018082990907221985,7.377755764636846e-18
callsite-splitting,simplifycfg,0.00864922463818768,9.792242417120508e-05
dfa-jump-threading,simplifycfg,0.005913518102705628,0.014705095013528782
consthoist,simplifycfg,0.0098833326915439,4.568233722714053e-06
mldst-motion,simplifycfg,0.007354580069878436,0.0012767589291683313
slsr,simplifycfg,0.006312203552828133,0.007964822446393524
loop-interchange,simplifycfg,0.0102232557937883,2.599663451279141e-06
loop-fusion,simplifycfg,0.006470105059862508,0.007042901454162779
loop-distribute,simplifycfg,0.008018246247050387,0.0003341778663915736
loop-load-elim,simplifycfg,0.007781526572753161,0.0006411471542686697
loop-sink,simplifycfg,0.007505622381528687,0.0009995004244016997
loop-unroll-and-jam,simplifycfg,0.008387730178897379,0.00015546809250323413
hotcoldsplit,simplifycfg,0.007441939513817886,0.0010939873960217113
irce,simplifycfg,0.009072428025226842,2.4546015432191463e-05
nary-reassociate,simplifycfg,0.006330861216982897,0.007986148397183992
scalarizer,simplifycfg,0.011018899857685172,2.604335731348755e-07
vector-combine,simplifycfg,0.007993978014046055,0.00038353135341201666
lowerswitch,simplifycfg,0.006162971875896095,0.01081621627721853
early-cse-memssa,simplifycfg,0.012073742469911664,2.88535303389969e-11
simple-loop-unswitch,simplifycfg,0.009050476754487113,4.136403631639202e-05
loop-versioning,simplifycfg,0.007477940647301395,0.0012028254026244616
loop-reroll,simplifycfg,0.005730298299972847,0.021713535362408887
loop-instsimplify,simplifycfg,0.009207249986042054,3.497137610447235e-05
loop-simplifycfg,simplifycfg,0.007075061740601685,0.0022424298594464283
loop-predication,simplifycfg,0.008707536656130888,9.922834452682667e-05
speculative-execution,simplifycfg,0.005992116571136519,0.01289379943172534
partially-inline-libcalls,simplifycfg,0.0069872703070451014,0.002906337527348853
global-merge,simplifycfg,0.008760618769120099,8.478964879908074e-05
break-crit-edges,simplifycfg,0.026490161869892392,4.03196802426029e-40
unreachableblockelim,simplifycfg,0.010751777689668673,5.851673186909169e-07
tailcallelim,dse,0.01177024949226635,9.334577086118911e-09
tailcallelim,jump-threading,0.006424124683197252,0.0075208582568559714
loop-unroll,tailcallelim,0.016629807772150118,4.7116147577739745e-14
tailcallelim,attributor,0.005482756498611796,0.019663949591443006
loop-vectorize,tailcallelim,0.008465279594931374,0.0001878207564834284
tailcallelim,iroutliner,0.005340343562843075,0.029247322155952372
break-crit-edges,tailcallelim,0.006788313984508687,0.0035580581082763846
reassociate,dse,0.010157446787306568,1.201726506471894e-06
loop-reduce,reassociate,0.005863426921485726,0.014245911160487972
loop-unroll,reassociate,0.019502468411907392,8.942982839605238e-19
licm,reassociate,0.0052253310594923,0.04842176269367487
loop-vectorize,reassociate,0.012413637156438895,6.919123152348381e-09
break-crit-edges,reassociate,0.0072782304167995915,0.0013800378537420375
memcpyopt,dse,0.011683127703660978,1.5147027167547877e-08
memcpyopt,jump-threading,0.008741830020317198,6.950123703826607e-05
loop-unroll,memcpyopt,0.01839026593862575,1.27984682436975e-16
loop-vectorize,memcpyopt,0.007560397171112232,0.001131060010957834
break-crit-edges,memcpyopt,0.006912119045381915,0.0030708408924409376
sccp,dse,0.009104913295234662,3.532269882343312e-05
loop-reduce,sccp,0.005404852114193448,0.030378972987347968
loop-unroll,sccp,0.016780925412165415,9.119945399300249e-14
loop-vectorize,sccp,0.007834444085878634,0.0008717196781098674
break-crit-edges,sccp,0.00573184474678734,0.02492541659192339
dce,dse,0.008635425447668044,7.333187793665436e-05
dce,jump-threading,0.005630268641062308,0.023468276651706296
loop-unroll,dce,0.014360971408467982,1.1137113576805279e-10
licm,dce,0.006350234578650915,0.010497496071233297
loop-vectorize,dce,0.009316836151094021,2.4224877141774927e-05
