source,target,ate_global,cate_crypto,cate_general,cate_loop_bench,cate_multimedia,cate_numeric,cate_pointer_data,cate_string_parse,cate_systems,cate_cluster_0,cate_cluster_1,cate_cluster_2,cate_cluster_3,cate_cluster_4,cate_cluster_5
loop-unroll,called-value-propagation,0.0079429871195925,0.0159051759478025,0.016694344855735,0.0027574786349739,0.0144164446015647,0.007743495409381,0.0029602188393515,0.004043009335596,0.0036964237350632,0.0109533528011167,0.0034795200478131,0.0141114638921014,0.0077187530867009,0.0082807405770766,0.0031898031076061
loop-unroll,licm,0.0114872404779052,0.0194135937121199,0.0290265853657154,0.0069150766186556,0.0215499695454816,0.0107904319252368,0.0065997129459772,0.0078414146686421,0.0021528674283384,0.0168579584897967,0.0068094366819115,0.0166321037703141,0.0058799703673868,0.0114262930382088,-0.0004683904732338
loop-unroll,loop-simplify,0.0085740440859986,0.0172978940791037,0.0165194546208483,0.0061313695714478,0.0141121329278233,0.0091611545447105,0.0042471048935168,0.0071744351451448,0.0021456125062965,0.0100681187793895,0.0066380999245668,0.008293122281376,0.0072947824966725,0.0104306093559754,0.0004752912004898
loop-unroll,div-rem-pairs,0.0083757388779356,0.0160142102112402,0.0187202063390275,0.0025524153644166,0.0162203039058532,0.0090318602919077,0.0051070085988871,0.005876684652862,0.0013887559997219,0.0117402117706958,0.0047124756520322,0.0106329717917617,0.0051313262242775,0.0097549329989096,0.0012341857507209
loop-unroll,float2int,0.0077896118900556,0.0188929262542307,0.015823472279356,0.0011053100178051,0.0126392909314048,0.0086680431129177,0.0040730879811093,0.0058887504265243,0.0017496910446475,0.0097206863175564,0.0026694944686384,0.0182282221870657,0.0071637874996011,0.0093736458827317,0.001483242778394
loop-unroll,inline,0.0079397505842025,0.0161115196030007,0.0185231541670038,0.0027174166133925,0.0122948687960916,0.0076040625361804,0.0042480073519209,0.0048382380084713,0.0033807506950688,0.0107203063134525,0.0033651484103362,0.0157371151141491,0.0112797917928339,0.0087633114945456,-0.0035466650411863
loop-unroll,sink,0.0078452794558255,0.0156373903928813,0.0151297672502025,0.0026652160583983,0.0131852573061049,0.00729250200513,0.0054519169414092,0.0048626503719953,0.0033118269541335,0.0096117516773089,0.00427310749878,0.0050865054091097,0.0075329618582302,0.010494807155077,0.0002786186257573
loop-vectorize,loop-unroll,0.0088228624998786,-0.0023371995195108,0.015072965645636,0.0445749135447791,-0.0032929691296442,0.0320450185442922,0.001438172069107,-0.001201922416382,-8.71280340219438e-05,0.0208432528672414,0.009738887760138,8.776632844159638e-05,0.0031958577481305,-0.0046292077561049,0.0093892065710142
loop-unroll,slp-vectorizer,0.008476985248664,0.0180912251266076,0.0176544785792278,0.0007499484631636,0.0141876956171501,0.0105034577483909,0.0028904943768585,0.006677703654038,0.001410957996355,0.0117429305265771,0.0037384016481432,0.0160353968940252,0.0118233961974288,0.0091643741471248,-0.0013206367068449
loop-unroll,callsite-splitting,0.0084487497139895,0.0170165366186214,0.0201483369786567,0.0033194824163606,0.014496722829247,0.0096025286614751,0.0046167249067765,0.0029175019239315,0.0029385313586965,0.0123173026459235,0.0039860036213245,0.0106737500635118,0.0069203396702691,0.0092028182717329,0.0009255546892191
loop-unroll,dfa-jump-threading,0.0076768493303797,0.014256230071764,0.020236117564588,0.0026533148842447,0.0137304279626392,0.0071649503241175,0.0050324475804638,0.0046210846591856,0.0017648217976848,0.0115742711002463,0.0020502732625887,0.0134060598447246,0.0086707496806651,0.0086928716500039,0.0024187638316618
loop-unroll,consthoist,0.0082013546868691,0.016666218096884,0.0179278224863863,0.0036437710257566,0.0140443036843424,0.0075188430680572,0.0079168668699781,0.0033368750483691,0.003159428198636,0.0107174077562542,0.0034330012081429,0.0102437990939253,0.0111027522841373,0.0102606127532537,0.0002691268835785
loop-unroll,mldst-motion,0.0076312615126967,0.013125371062442,0.0216579924106221,0.0006528798082484,0.0141651730913264,0.0063295123064799,0.0083678012340886,0.0030564664240067,0.0027257056286277,0.0132753759817595,0.0025108950653331,0.0125141447193637,0.0041447829026489,0.0068369364141912,-0.0019019666255357
loop-unroll,slsr,0.0075707690144159,0.0197278147174624,0.0131651156190297,0.001046633555494,0.0138638053733294,0.0048803025749965,0.0086690602679976,0.0054881899260691,0.0020969220136049,0.0088667022401317,0.0035724343547614,0.0198858584302332,0.0061407619211933,0.0093327402884583,-0.0015876235965611
loop-unroll,loop-interchange,0.0077301987049325,0.0134490802009378,0.0198052112398408,0.0003252607642711,0.0118650549439835,0.0076185010319569,0.0056053278206372,0.0058146916681937,0.0022854074551392,0.0106144472639008,0.0028664269623028,0.0119486764694325,0.0086122579922394,0.0079994736997609,0.0050416367431804
loop-unroll,loop-fusion,0.0079514897896605,0.0158481112293337,0.0182557082666586,0.0001206041607659,0.0150349550402116,0.0077582296736136,0.006807411935202,0.0038266502946334,0.0021534817504663,0.0111207367711762,0.0020397048064007,0.009072204017964,0.0129020231625831,0.0098760638283113,-0.0024379313813627
loop-unroll,loop-distribute,0.0083682797536512,0.0212712882866377,0.0173704022550989,-6.981783069015535e-05,0.0137396930756953,0.0115545945369669,0.0041847786518736,0.0056873733700976,0.0005051157151757,0.0135615608611032,0.0012737385795503,0.0130340502980761,0.0075222673372171,0.0093252606902466,0.0012138517223856
loop-unroll,loop-load-elim,0.0072900079733351,0.0143548937988979,0.0191070387049187,0.0035028969754953,0.0123485270219607,0.0078641891915278,0.0015701307275292,0.0037333411010477,0.0017824891952494,0.0113212056085704,0.0036930064572291,0.0105438052747157,0.0048138762890845,0.0073975318140432,0.0012619220129078
loop-unroll,loop-sink,0.007249335289683,0.0133133305475164,0.0170624146320865,2.695553833143016e-05,0.0145846812191927,0.0071606505367497,0.0030958980726125,0.0045812417224835,0.0027514735553218,0.0109396460474346,0.0029122493750284,0.0105338049418556,0.0057205608322862,0.0073174042140645,0.0014033557333238
loop-unroll,loop-unroll-and-jam,0.0073183511288399,0.0175162386606816,0.0181156118440591,0.0013350642977322,0.0141654229848466,0.0052307118176967,0.0034276824018354,0.0049940611309776,0.0016976907277951,0.0092933578739864,0.0037078811285276,0.0119225411598752,0.0074348766863845,0.0091319830372085,0.0001478511766251
loop-unroll,hotcoldsplit,0.0071783132790432,0.0173389744004343,0.0177133681086114,-0.0018583309658908,0.0146951679277656,0.0086263493698783,0.003547964080065,0.0040090511511585,0.0004493297014163,0.0123250157491541,0.0010668234928208,0.0165957654493891,0.0034100725498263,0.0084832765971213,-0.0023711948486448
loop-unroll,irce,0.0073241341462792,0.0122599972941699,0.0181803199743854,0.0006348002611855,0.0136455486813819,0.0063345290320515,0.0057947189653524,0.0034695536709237,0.0032051045789129,0.0107156556841442,0.0023188386113574,0.0137889055971341,0.0057248925312775,0.008096412189126,0.0002165327768491
loop-unroll,nary-reassociate,0.0072203660431977,0.0159442238015061,0.0184898284407628,-0.0004848336804655,0.0156885833214239,0.0084284367610925,0.0032390575326801,0.003549170543435,0.0003721794297593,0.0112380975966913,0.0029135959141259,0.0120913157252551,0.0075675495221615,0.0075616657532124,-0.0032667617025895
loop-unroll,scalarizer,0.0054057393045381,0.0143186175785179,0.0114732200476703,-0.0073520464380083,0.0116925942207124,0.0052468375461698,0.0038894097683924,0.0016914115551369,0.0026669982176574,0.0081241191491133,-0.000270321340444,0.014319139111264,0.0074795181093161,0.0069206572507453,-0.0039898026928776
loop-unroll,vector-combine,0.0071634723842455,0.0164887261356372,0.0157615299853901,0.0032021081297703,0.0116622522295594,0.0068358357550439,0.0038758475650161,0.0036763709180935,0.0028196586203437,0.0108932171178605,0.0020359363484707,0.012448838984982,0.004257640869648,0.0082918846206715,-0.001735119563801
loop-unroll,always-inline,0.0072105358019925,0.0167458850881051,0.0213311170123098,0.0002619836395208,0.0129519534144104,0.0076506665429884,0.0015296164793264,0.0045894286068496,0.000316476513303,0.0101583907890832,0.0026404542789451,0.0089079422170158,0.0090427476286726,0.0086692233620391,-0.0007290411315157
loop-unroll,globalsplit,0.0083190547405913,0.0155540420191652,0.0170306201506787,-0.0011273124759274,0.0160747633111394,0.0106219908118186,0.0064045647209372,0.0045112164189232,0.0023095223037811,0.0121473323623103,0.0013830903713954,0.0133664615375179,0.0141245823411296,0.0097447891828423,5.783294102684744e-05
loop-unroll,lowerswitch,0.0073569093641648,0.0200536791329905,0.0162189942734713,0.0029581555969874,0.0120404750234067,0.0061569454214009,0.0028107671490643,0.0061478258854594,0.0009441361900822,0.010612722861428,0.0038689067777311,0.0148797938154902,0.0048907215347982,0.0075062265207512,-0.0005841143441827
loop-unroll,early-cse-memssa,0.0068320275056824,0.0186800870572205,0.0194991874012611,0.0068618405810376,0.0155120987960551,0.0060084230164131,0.0020339390318073,0.0017222443161835,-0.0018039316846127,0.0090426721398658,0.0041071775263684,0.0145916567232418,0.0074785002629436,0.0063887800531661,0.000114108570504
loop-unroll,simple-loop-unswitch,0.0068201184779067,0.014064155406685,0.0176500995947729,0.0042475638690466,0.0094179350656883,0.0074765210720668,0.0040454726460117,0.0020661154495692,0.0024496744005067,0.0109397152827857,0.0033226222823005,0.0109503934047171,0.0022125485934921,0.0067723267289733,-0.0039340086025289
loop-unroll,loop-flatten,0.0081955951693813,0.0163567392018753,0.0223957132488974,-0.0006884760491463,0.0108843708493989,0.0096567006228364,0.0008716974853801,0.0074517470569963,0.0021411147063117,0.0117342230752754,0.0033230445627156,0.0131227654164607,0.0094330254775394,0.0086106531711805,0.0017657689312414
loop-unroll,loop-reroll,0.007000562028218,0.0158417640196688,0.0178905756233225,0.0017104615598859,0.011205597311772,0.005858521072434,0.0065194022670742,0.0051617873293143,0.0005122743931871,0.0096884336182316,0.0025921091362743,0.0108859173498116,0.007022642954708,0.0088112525409588,-0.0025507528492438
loop-unroll,loop-instsimplify,0.007329723281811,0.0150092928771861,0.015854381741835,0.0014393565389111,0.0155310052906973,0.0055677474488926,0.0018306671544953,0.0056858719790136,0.0028419108125676,0.0098754342102755,0.0038970548217768,0.0071257780368079,0.0054374354184643,0.0090599837746047,-0.0012372086762179
loop-unroll,loop-simplifycfg,0.0075359789666446,0.0172209303188889,0.0150851149431224,0.0014801950245616,0.0159458499736241,0.0092156352914681,0.0041236976240939,0.0046766976652619,0.0002227946706819,0.0107704069815995,0.0023812776586507,0.0088264582423403,0.0072799462626831,0.0100149135708865,-0.0034403629630284
loop-unroll,loop-predication,0.0068154784092267,0.0161396214974965,0.0174614418114416,0.0017757930796616,0.0137235022490626,0.0055814605956654,0.0027741790515369,0.0039562745296036,0.0003818148858279,0.0119055092370009,0.0023132888945028,0.00844292876917,-0.0004363065388013,0.0074828957387714,0.0009091334439775
loop-unroll,speculative-execution,0.0077464627307336,0.016957465367464,0.0160079632069561,0.002226313710522,0.0134962441872591,0.0077480911726905,0.0055981653346153,0.0044986748644531,0.0020794617376791,0.0102815315469853,0.0039954102903448,0.0152501340887407,0.0078676342440136,0.0083723808056103,0.0013506900688639
loop-unroll,partially-inline-libcalls,0.0081275341167249,0.0187679824775529,0.0192344405876934,0.0003603679128131,0.0133130723353234,0.0071389621460211,0.0055816652472814,0.0039383011303836,0.0031596080090208,0.0104779964275541,0.0035993477569017,0.015001064703602,0.0054377460222927,0.0103149661235409,-0.0032170197445807
loop-unroll,load-store-vectorizer,0.0083196637637471,0.0168548640708894,0.0209612990456464,-0.0001687161777475,0.0138021365033197,0.007474650728564,0.0058748747291762,0.0045412211490937,0.0032830986133822,0.0107186535328392,0.00356194770326,0.0215723967171237,0.0052195424148298,0.0098924838719733,-0.0007065064213522
loop-unroll,iroutliner,0.0084704017776197,0.0173052117044059,0.0218900042821787,0.002002810433472,0.0137637595207006,0.0086658948784332,0.0056837304079203,0.00575884066015,0.0015850753177579,0.0117455369176584,0.0036326754684891,0.013947797042056,0.0095391875340233,0.0100712185086326,-0.0021492280348413
loop-unroll,global-merge,0.0073122497905015,0.0165037793322894,0.0171131768017369,-0.0005141984880671,0.0173837960431306,0.0052846343876661,0.0050163632934071,0.0042928040784393,0.0013459126467422,0.0108426545152857,0.0027814017380934,0.0133713544095255,0.0059514926018017,0.0077532432463386,-0.0018701030809831
loop-unroll,unreachableblockelim,0.008658287294986,0.0143485429420011,0.0210108474339765,0.0006448747519454,0.015339939405226,0.0086192109468933,0.0041298162989411,0.0054330743817276,0.0035384612961923,0.0128488281528898,0.0034675327584537,0.0132620198633112,0.0099819975825473,0.008633600386452,0.002540595573493
loop-vectorize,loop-rotate,0.0228767045465113,0.0168040606005597,0.0459906377476156,0.0588070536193644,0.0073344491207246,0.0712410104917075,0.000551870043459,0.001378251055308,0.0018122401521104,0.0402786604455442,0.015614757100453,0.0142316199307744,0.0170579353850182,0.0059938777680613,0.0550619458864807
loop-versioning,loop-rotate,0.0136460142878419,0.0044703887088954,0.0147589607013476,0.0111230766062817,0.0090735848101431,0.0555888394618886,0.0056087281605546,0.0016223379387751,0.0019437022220787,0.0339014026777101,0.0038234835096578,0.0063336719008231,-0.003381721548705,0.0044091102491695,0.0024542293812009
break-crit-edges,loop-rotate,0.0161971489843055,0.0155116094375635,0.0254921251497598,0.0160720930262304,0.0119002233766384,0.0245666913372635,0.0156309314680929,0.0119928079909576,0.0119691694131995,0.0243932260132058,0.0167842235677185,0.0084177075536916,0.0088087057326932,0.0106931917376295,0.0019233069251078
loop-vectorize,partial-inliner,0.0165128497669461,0.0108693597563299,0.0308153248623166,0.0508041033843455,0.0108645763950473,0.0390751979909191,0.0055715119106387,0.0039765932566607,0.002552824606699,0.0299985365264751,0.0159928852993915,0.002970818470793,0.0105869970337074,0.0042131194809938,0.0138045768711351
break-crit-edges,partial-inliner,0.007272101504403,0.008744629624564,0.0073537549587814,0.0059696590963462,0.0048332974867902,0.0068764408145273,0.0067340189868211,0.0071148013722208,0.0086634181925258,0.0071749541233345,0.0098326259287049,0.0057948340977188,0.0014565372895502,0.0073339643081272,0.0019149621019077
loop-vectorize,lower-expect,0.0156449635234098,0.0076027691115739,0.0337323100604368,0.0475022561926798,0.0083689335616337,0.0399021656602675,0.0023822219671756,0.0029355245090088,0.0021271108558727,0.0306183718292131,0.0130523897796344,0.0037144796602732,0.0108678432105654,0.0040504423398723,0.0042537580660392
break-crit-edges,lower-expect,0.0076194760675317,0.0056959754947327,0.0071589565666041,0.0068338577302244,0.0101035551093093,0.0040850726449893,0.0064112745064855,0.0107910076865394,0.007620299751921,0.0075010312101866,0.0116125753156873,0.0050026203366632,0.0002992057772787,0.0071970038036582,0.0006788996457244
loop-vectorize,alignment-from-assumptions,0.0158116896814471,0.0081302589026783,0.0328426561288152,0.0476293155437089,0.0097238159489286,0.0392457384850263,0.0043810779052179,0.0024391358614238,0.002721667771094,0.0321293315093997,0.0133757518925419,0.0049604177240281,0.0126403780633448,0.001554735281826,0.0081416076493988
break-crit-edges,alignment-from-assumptions,0.0073777664953724,0.013062552962929,0.0081415729008539,0.0028298234666035,0.0046433217190279,0.0054640552777557,0.0069405087036848,0.0117703405259846,0.0059935869060819,0.0077011092512707,0.0096627684948398,0.0103189472492516,0.0042725870976084,0.0065319521299439,0.001569688860895
loop-vectorize,rpo-function-attrs,0.0161687691524621,0.0098855265998835,0.0339296690652665,0.0513569669075301,0.0106501576825128,0.0378163465023187,0.0032907418662674,0.0037275042277061,0.0018351924584431,0.0303897056811614,0.0156416880612988,0.0022236461480732,0.0087007441809244,0.0036990107008064,0.0118225183917317
break-crit-edges,rpo-function-attrs,0.0065003560197667,0.0046813496217399,0.0091195163586542,0.0032525522801496,0.0080715636410197,0.0040226008705812,0.0065939513482654,0.008999272421887,0.0065198428351045,0.0059195984087545,0.009797329016093,0.0016586754785868,0.0007852857502873,0.0071468850373427,-0.0019359485466528
licm,attributor,0.0063386533791469,0.0093685225432099,0.0026092203924369,-0.0003661114694887,0.0071055792241834,0.0171852009113809,0.0052464536126564,0.005879104337747,0.0027167712221304,0.0109138772261674,0.0034157513432047,0.0091133778501518,0.0065119883683379,0.0037891556941723,0.0036161817118928
loop-vectorize,attributor,0.0199734646410875,0.0130187817692026,0.0412779143383514,0.0591551635954683,0.0136376506355287,0.045434766102334,0.0052840965633177,0.0052644808532529,0.0034846446077659,0.0388020552266989,0.0175564804841723,0.0101505362815491,0.0150389565360773,0.0045796463335646,0.0055175759112915
loop-unroll-and-jam,attributor,0.0051580210707695,0.0083669271641983,0.0030206115250279,0.0020217480772567,0.0039942614943448,0.0080108340499548,0.0022950397134036,0.0047312436732625,0.0047567497175831,0.0072567984432447,0.0047674958114084,0.0054089128998371,0.0037577272826526,0.0026577106900426,0.0048640060870521
early-cse-memssa,attributor,0.0136955237959647,0.0140613383551905,0.0149917886484708,0.0033260968691584,0.0130571606287919,0.0187070209508758,0.0155218249984436,0.0114457333295779,0.014134219729709,0.0180473066731457,0.010415440465094,0.0094741603564298,0.0095882791907188,0.0141471392558588,0.0070883665657623
loop-versioning,attributor,0.007154759546128,0.0054317369252374,0.0132841243476359,0.0057230405334083,0.0049157331389811,0.0192181782370316,0.002514739345829,0.0043295473824754,0.0024297487264186,0.0148106078655778,0.0038434774819377,0.0089715789933708,0.0065148526737198,0.0026136002078538,-0.0013441318683587
break-crit-edges,attributor,0.0100271017099001,0.0123621099859071,0.0114831535519784,0.0048721790209645,0.0093998845005861,0.0112377148848601,0.0067783406223085,0.0127676185082878,0.0088406855472375,0.0130245646172805,0.011599166038574,0.0101547021402711,0.0055309876105982,0.0081023164467747,-0.0019407463915867
loop-vectorize,inferattrs,0.015398773622716,0.011184741221944,0.0326533507065025,0.0394215039559291,0.007458988130806,0.0394752791674207,0.0057025824817112,0.0044502266338907,0.0018242936217864,0.0306856134200528,0.0118811942436715,0.0094539339203398,0.0118573562215344,0.003588642666007,0.0057693098477908
break-crit-edges,inferattrs,0.0054855864985028,0.0051896929853007,0.0060973165709402,-0.0039832535974044,0.0080449683423061,0.0029926062509874,0.0019231713728168,0.0097257664396969,0.0064413224962658,0.005966688546252,0.0079755773894226,0.0026500653235204,0.0028194831767345,0.004947860416111,0.0001130835575273
loop-vectorize,called-value-propagation,0.0156462667256117,0.0068228085977895,0.034452933071073,0.0511749887120899,0.0098013267466628,0.0394169426703222,0.0044893073527226,0.0012441881161269,0.0011758293674061,0.0304370735805079,0.0152453067662783,0.0050469645792944,0.0106207491566618,0.002053742885789,0.0079792544523263
break-crit-edges,called-value-propagation,0.0065861469450818,0.0068292222279138,0.0054979062302347,0.0041305559817078,0.0057604707341019,0.0061915868222095,0.0057972528072154,0.007797808312241,0.0075491200190918,0.005708396204618,0.0091183225932156,0.0027331498959126,0.0061716169472736,0.0065921522437149,0.004047729042103
loop-vectorize,licm,0.0391533007901034,0.0177365480881483,0.0883294101876946,0.1098143419145021,0.0255382843860679,0.1015204604377727,0.0104408910574039,0.0065841142534105,0.0035175086159833,0.0827136069663174,0.032519512654573,0.0081655614945246,0.0191265394383792,0.0048530297948828,0.0162180449998355
loop-versioning,licm,0.0068302347849888,-0.0005225199241646,0.0203207402753004,0.0156286748271863,0.0034044006550419,0.0214093590656396,-0.0007329981639507,-0.0023899519561552,0.001548935088689,0.0185084630386417,0.0025767187533338,-0.0010557152915758,-0.0033252961621947,0.0016472465832208,-0.0023817449632488
break-crit-edges,licm,0.006457398598744,0.0023913364990283,0.0154052532001959,0.0142088169979846,0.0064223939692964,0.0066024384190528,0.0019923811402656,0.0048863209736493,0.0043330625006742,0.0087971543263279,0.0093583033611759,0.0003145920397327,-0.0022507869906223,0.0039190339612834,0.0020191380535012
loop-vectorize,loop-simplify,0.0159307166427588,0.0084975926064154,0.0351185529209945,0.0520515919175553,0.0087667230787555,0.0397236553804566,0.0057864217394288,0.0030032251360191,0.0002416600207938,0.0310716659939611,0.0163466185603294,0.0043269658507336,0.0086541547222109,0.0024211852179958,0.0069637985063735
break-crit-edges,loop-simplify,0.0059430098041288,0.0064586160543944,0.0037829417649469,0.0038448547001518,0.0045689232700563,0.0050516175287026,0.0061163325410732,0.0104447123657916,0.0054870785376777,0.0060939938157875,0.0098288376471723,0.0034920675221816,0.0026705442865385,0.0045057671157953,-0.0022904151222915
loop-vectorize,div-rem-pairs,0.0160228890695935,0.0075472206659665,0.0318831335710353,0.0501622890301086,0.0092076839479386,0.0413388537021991,0.0059737935166241,0.0035921344179671,0.0013563419171513,0.0312676639087595,0.0158121748341565,0.0055906066815619,0.0068339674975629,0.0028064873238785,0.0099204254216124
break-crit-edges,div-rem-pairs,0.0060627346949004,0.0073890417457435,0.0035563229923573,0.0027201801674006,0.0040204269422591,0.004631544030334,0.0069500583418795,0.0095766685137038,0.0074215942540354,0.0056327879658291,0.0089556917365905,0.0039437595280338,0.0025433807558352,0.0053581834170727,0.0020554873493219
loop-vectorize,float2int,0.0163367127036557,0.0118612115213251,0.0297436942748791,0.047978924766347,0.00936427241655,0.0410645818871976,0.0047144269365821,0.0035049653602927,0.0027318828218342,0.0311148685493429,0.0142926124088075,0.0069707413788723,0.0109054906084866,0.0034280237770519,0.011797734833167
break-crit-edges,float2int,0.0074228625091506,0.0080569590886652,0.008452433859149,0.0064082293961789,0.0065233446849343,0.0050404509503645,0.0064958466251108,0.0083034329137319,0.0085069401719926,0.0081759895541503,0.0099171902011033,0.0063968414390277,-0.0020925533264028,0.0074982871333504,-0.0010730074508287
loop-vectorize,inline,0.0170076509946449,0.0105824728285071,0.0398489823543407,0.0482385204394216,0.0082709121627096,0.0374159942792845,0.0068768379816303,0.0045339193623388,0.003690377945612,0.0325075742736316,0.0153237981122041,0.0063866214574802,0.0119383917794836,0.0036873949727013,0.0105916209223961
break-crit-edges,inline,0.0070580947646,0.0103791004908589,0.0091236389205095,0.0032574769777923,0.0054756949457326,0.0039820801848318,0.0082832753105279,0.0082149533857046,0.0077594686022141,0.0071935928355084,0.0102571735194288,0.0077906556952491,0.0060667572357965,0.0052976988204034,0.000352831703298
loop-vectorize,sink,0.0159142754186981,0.0106783903727242,0.0320159295276375,0.0474745858703457,0.003977674143982,0.0402098286347193,0.0057584469348781,0.0056520803162155,0.0019942751722346,0.029740728289993,0.0158820529135312,0.0023650999637839,0.0102883982342895,0.0036118492908164,0.0080019406645599
break-crit-edges,sink,0.0065082765363999,0.0031567679289327,0.0018937124646101,0.0057839277959811,0.0084146139488839,0.0060889585563887,0.0042450777194968,0.0101680236212126,0.0070764533776782,0.0060746467927757,0.0109963666229541,0.0032872095540991,0.0034531826564282,0.0053101367308387,-0.0017243147307449
loop-vectorize,slp-vectorizer,0.0158777970155714,0.0086135440819377,0.0292925261760603,0.048082391856899,0.0080390141206517,0.0409566095869013,0.0042364121522543,0.0044337861887218,0.0020585106515974,0.0291819206361376,0.0148625837640328,0.0054447740242386,0.0112312523920628,0.0036976660980291,0.0101020284565458
loop-vectorize,callsite-splitting,0.0155264582793655,0.0066497964284296,0.0309254986914364,0.0501063261452592,0.0084281329460512,0.0398791930935587,0.0052721782812507,0.0032998830755198,0.0014854038848148,0.0306824854817418,0.0151186912971655,0.0025361306655922,0.0117232236515081,0.0008497139515886,0.0099116015147513
loop-vectorize,dfa-jump-threading,0.0165460219692983,0.0080826406146393,0.0361724624720449,0.0476433479209514,0.0109006570627764,0.0389868649511912,0.0056054720060838,0.0052850162893487,0.0017874757386521,0.0304853570247906,0.0159480542143727,0.0030678728584326,0.0108613348304418,0.0036022866674064,0.0122328757336058
loop-vectorize,consthoist,0.0170208905186901,0.0069815607204284,0.0373041685251217,0.0484198889996513,0.0122411944381492,0.0413231025874718,0.0022136975083627,0.0041573306090741,0.0030774978581012,0.0329558386073637,0.0153552774515504,0.0041838106874538,0.0127622995106254,0.0042705976442657,0.0062460284039294
loop-vectorize,mldst-motion,0.0147401120681321,0.0105536464851054,0.031481175966973,0.048896016109898,0.0081549117202625,0.0357529424527365,0.0036308328072738,0.0022510988626224,0.0009671116324421,0.0286007556106822,0.0139395237938034,0.009273883161916,0.0023194352039159,0.0032375931824593,0.0084559593765266
loop-vectorize,slsr,0.0155129269890502,0.0077554669074525,0.0352748538526209,0.0480657285121833,0.008747809324669,0.0374201717935226,0.0038683348182559,0.0033887468545487,0.0021607692514644,0.0306785564498647,0.013721358492156,0.0068965203178972,0.0080730262360075,0.0034572942315267,0.0040946281007352
loop-vectorize,loop-interchange,0.0154318718034769,0.0107407659025577,0.0326828319102978,0.0504748786296024,0.0073792348673305,0.0374427176259787,0.0022439921815884,0.0026888668723107,0.0015572396059239,0.0308678679731129,0.0139795502989688,0.0018485730861965,0.0072043590575799,0.0026704983415183,0.0093158670379898
loop-vectorize,loop-fusion,0.0160542303026857,0.0090897465325353,0.0327777692647163,0.0503430344086373,0.0093807676501297,0.0385921367277986,0.0042105197780479,0.0044211732652726,0.0020136375919035,0.0307919686433357,0.0156879451685723,0.0054007183016324,0.009669326318034,0.0025801315298826,0.0098407880330472
loop-vectorize,loop-distribute,0.0168111808244388,0.0137590488968885,0.0372756821621187,0.0487264703780687,0.0078288529829604,0.038903820622437,0.0063968040798551,0.0040156488558829,0.0023627843962347,0.0317790696011041,0.0139994693669381,0.0069031116130514,0.0150080957950385,0.0043066690545555,0.0110773470452724
loop-vectorize,loop-load-elim,0.0157290122766662,0.0079588277547495,0.0324612761187055,0.0520682640068349,0.008247972561618,0.0373768090577223,0.0027765709813676,0.0045082969545162,0.0019670824269987,0.029152243792131,0.0154568172057842,0.0016312130106562,0.0102640168877861,0.003617888202686,0.0117245823367443
loop-vectorize,loop-sink,0.0134980706420366,0.0053531053109443,0.0296432372620324,0.0445495605038966,0.0081844871064408,0.0362541784128346,0.0027792577202971,0.0021534671661349,-2.4444422178082625e-06,0.0286317720017121,0.0120001835208534,0.0007863578852801,0.0046252562600562,0.0009572608996905,0.0100959008561966
loop-vectorize,loop-unroll-and-jam,0.0165183946518533,0.0062498228800806,0.0408734510028624,0.0501754387529425,0.0101409180838373,0.0387317889779265,0.0017571259638567,0.0061872102717756,0.0010678121875021,0.0323764804422959,0.0150383404345529,-0.0009745414673912,0.0130934121461589,0.0023422716958024,0.0143380765329979
loop-vectorize,hotcoldsplit,0.0162285499545266,0.0072743129539234,0.0342562052210372,0.0459892309404696,0.009140705480764,0.0420451540374194,0.0032989307682864,0.0043397201620516,0.0023025775233334,0.0325073039011631,0.0132495302937437,0.0045752162974086,0.0124833542364108,0.0026125201732049,0.0106067084482492
loop-vectorize,irce,0.0150542310179204,0.0087398658004463,0.0328738589948816,0.0461124893020995,0.0072665340570361,0.0358160384904586,0.0057272717562342,0.0049708257016334,0.00156634697249,0.0298857084911325,0.0136191017244229,0.0003943694387121,0.0092865331231273,0.0026689398581601,0.009550430580321
loop-vectorize,nary-reassociate,0.015862953832216,0.0081841931566081,0.0374558988912964,0.0462589129974465,0.010708431004222,0.0386822082080643,0.0027244035772659,0.0008546018451551,0.0025021729273187,0.0323988402001439,0.0124241570808102,0.0030173920124568,0.0098565034118799,0.0030272271315014,0.0067390863066805
loop-vectorize,scalarizer,0.0079304829243652,0.0016372830969876,0.016503839641473,0.0116118277653516,0.0058204903797061,0.0247269317040739,0.0013832771154753,0.0022510243793976,0.0020100108672531,0.0189574280034908,0.00282904728744,-0.0010114213349322,0.0043020173362291,0.0017782324318136,0.0069366082039503
loop-vectorize,vector-combine,0.0160611057891855,0.0095076792657299,0.0320795106374063,0.0482508245507265,0.0077742438253465,0.0390682976436946,0.0052416125323082,0.0023307649456096,0.0041756121970935,0.0300949888054307,0.0148565655532004,0.0054628128765726,0.0102779102915314,0.0045119832216359,0.0080530847987647
loop-vectorize,always-inline,0.0171783718297027,0.0106532355012743,0.0339706366873138,0.049374073959541,0.013110132393769,0.0391620431173893,0.0087494607914279,0.0066959518258227,0.0011401209920609,0.0318764871511833,0.0157648976174402,0.0076111853269187,0.0082295416763549,0.0039564631458895,0.0101357878806739
