source,target,ate,p_adj
break-crit-edges,constmerge,0.008047857310724216,6.160590891968571e-47
function-attrs,instcombine,0.011367536069249617,3.844594277868821e-119
function-attrs,simplifycfg,0.008618553018069353,4.381205321544167e-57
function-attrs,dse,0.009113195423683829,2.714385460760816e-64
function-attrs,jump-threading,0.005985996054897247,5.662534572418109e-28
loop-unroll,function-attrs,0.00710640809579044,6.367471284193997e-36
loop-vectorize,function-attrs,0.015892078485037875,1.1815926192085479e-157
break-crit-edges,function-attrs,0.007395654731964851,9.000554460729883e-40
deadargelim,instcombine,0.01136461907442532,2.638940157794839e-117
deadargelim,simplifycfg,0.007711735558314059,4.5868061053577196e-46
deadargelim,dse,0.007949837865255882,1.616232137396967e-49
deadargelim,jump-threading,0.005456489892458893,1.5936270466085632e-23
loop-unroll,deadargelim,0.007468858514447674,1.4068495743974e-39
loop-vectorize,deadargelim,0.01694283522764739,6.305833804963024e-179
break-crit-edges,deadargelim,0.006658265431982335,1.2364815914153105e-32
globaldce,instcombine,0.012122422359745977,1.1865159526258984e-135
globaldce,simplifycfg,0.008676977285142384,6.096897800159563e-58
globaldce,dse,0.008908509495745898,1.1094311642635957e-61
globaldce,jump-threading,0.006224834348953212,2.6957054783649957e-30
loop-unroll,globaldce,0.008116814628279845,1.6562838998049836e-46
loop-vectorize,globaldce,0.015507126653297953,1.7059088101921706e-151
break-crit-edges,globaldce,0.006169913972822183,4.764717999754317e-28
elim-avail-extern,instcombine,0.011907087642872627,7.405277626587327e-130
elim-avail-extern,simplifycfg,0.008877826377959974,6.541897423706509e-61
elim-avail-extern,dse,0.008847596696970661,3.7325902868359606e-61
elim-avail-extern,jump-threading,0.005999186454295868,2.369055332314799e-28
loop-unroll,elim-avail-extern,0.008133902139845162,3.746542373870399e-47
loop-vectorize,elim-avail-extern,0.015448650533403552,2.1739823491317277e-151
break-crit-edges,elim-avail-extern,0.00655440016896186,8.952336384192431e-32
mergefunc,instcombine,0.012041939848971728,4.744427020577054e-132
mergefunc,simplifycfg,0.007129302151001604,2.702697217275715e-39
mergefunc,dse,0.008205020383101502,2.837449306514193e-52
mergefunc,jump-threading,0.005950079210017334,1.411922624449781e-27
loop-unroll,mergefunc,0.006926609243404935,4.402803831245171e-34
loop-vectorize,mergefunc,0.015599317076316455,1.7059088101921706e-151
break-crit-edges,mergefunc,0.006886424023377746,1.6615241740356619e-34
tailcallelim,instcombine,0.013454885680423023,6.828537336020839e-167
reassociate,instcombine,0.011366288880603759,3.925380402643202e-118
memcpyopt,instcombine,0.010395821139537076,1.786315748931901e-99
sccp,instcombine,0.01007355199639548,9.253677695998347e-93
dce,instcombine,0.011676848503768211,1.5478653191324342e-124
adce,instcombine,0.010243346837991274,1.9123402294787603e-96
jump-threading,instcombine,0.006316962033358908,3.825459006366945e-38
loop-idiom,instcombine,0.012755661435012278,4.453628446102524e-148
loop-deletion,instcombine,0.012705761173199603,4.606729951615815e-146
gvn,instcombine,0.03420242839673837,0.0
gvn-hoist,instcombine,0.012201631245359612,4.1088466934415493e-138
gvn-sink,instcombine,0.013180827950503404,2.296336622485402e-161
newgvn,instcombine,0.02391352952045639,0.0
early-cse,instcombine,0.00995905626131871,1.982942204960737e-96
mergereturn,instcombine,0.01157208717324354,1.5130180035503327e-121
globalopt,instcombine,0.011900080016608527,6.999426287709434e-129
strip-dead-prototypes,instcombine,0.011954390767595968,2.068954018011427e-131
indvars,instcombine,0.011169106081328595,2.3992018070591303e-115
mergeicmps,instcombine,0.01160737213639318,2.0317428119891044e-123
separate-const-offset-from-gep,instcombine,0.01207291348647882,2.8481170842294725e-132
libcalls-shrinkwrap,instcombine,0.011503847293982683,3.892619251885535e-121
flattencfg,instcombine,0.011354967397969762,6.870862064122113e-119
loop-reduce,instcombine,0.016472729150426968,3.825253850456442e-249
loop-unroll,instcombine,0.02207908120627866,0.0
