source,target,ate,p_adj
mergereturn,jump-threading,0.005373521530382952,3.742222082502182e-07
globalopt,jump-threading,0.005888431569894048,1.7381470781742555e-08
strip-dead-prototypes,jump-threading,0.005001181233224017,2.2208932432112944e-06
indvars,jump-threading,0.00646634538130475,4.0945423297727407e-10
mergeicmps,jump-threading,0.006307471881028481,1.2330793636632199e-09
separate-const-offset-from-gep,jump-threading,0.006159694404477001,3.772758950778043e-09
libcalls-shrinkwrap,jump-threading,0.005878318976087371,2.0409222722921672e-08
flattencfg,jump-threading,0.0062974581596303425,1.3139285281334733e-09
loop-reduce,jump-threading,0.008905575454536296,2.8505517627337913e-18
loop-unroll,jump-threading,0.008277470723435154,1.2199183068596913e-15
loop-rotate,jump-threading,0.008844497512045413,3.0051574459179116e-17
partial-inliner,jump-threading,0.006649251617517116,1.3442293514927602e-10
lower-expect,jump-threading,0.0061342924181390646,4.225256284780715e-09
rpo-function-attrs,jump-threading,0.0060342859451582576,9.078409395983805e-09
inferattrs,jump-threading,0.005992209153628192,7.761056585598301e-09
called-value-propagation,jump-threading,0.005680180302763849,5.400235963507091e-08
licm,jump-threading,0.007036097642297512,6.21121234772235e-11
loop-simplify,jump-threading,0.005546615927041254,1.4725791167510263e-07
div-rem-pairs,jump-threading,0.006829728145805347,4.1499963107387085e-11
float2int,jump-threading,0.005452822086360276,2.524717424966222e-07
inline,jump-threading,0.005027448837244153,2.201792838177397e-06
sink,jump-threading,0.005776082972164809,2.7796755542586954e-08
loop-vectorize,jump-threading,0.008254832738837814,4.487427934033137e-15
slp-vectorizer,jump-threading,0.005156026137030811,9.280689512560012e-07
callsite-splitting,jump-threading,0.005815286857574209,3.031989533077577e-08
dfa-jump-threading,jump-threading,0.0052995155024602725,6.586402003689059e-07
consthoist,jump-threading,0.006556539582954601,2.703881589568136e-10
mldst-motion,jump-threading,0.00605991326555716,5.70490632953919e-09
slsr,jump-threading,0.00736231612798538,9.447095579861056e-13
loop-interchange,jump-threading,0.0057120431471582855,5.7464931458086787e-08
loop-fusion,jump-threading,0.006585739832873694,2.3188221712253278e-10
loop-distribute,jump-threading,0.006800311365585343,6.778973469418197e-11
loop-sink,jump-threading,0.0052452499985991,6.54247156831393e-07
loop-unroll-and-jam,jump-threading,0.007640425037982179,1.543800448633321e-13
hotcoldsplit,jump-threading,0.006464027962349295,4.882884740463289e-10
irce,jump-threading,0.007265341601647324,2.4522830755528175e-12
nary-reassociate,jump-threading,0.005979952788272569,1.3201277238939373e-08
scalarizer,jump-threading,0.006737109584191492,8.505656603198981e-11
vector-combine,jump-threading,0.00545443907338522,1.925012222789472e-07
always-inline,jump-threading,0.006539238918067014,3.1735666126146247e-10
globalsplit,jump-threading,0.007937594395291792,1.375815163780296e-14
lowerswitch,jump-threading,0.005848067388578626,3.260455685736112e-08
early-cse-memssa,jump-threading,0.008724426662290286,5.652561779595741e-23
simple-loop-unswitch,jump-threading,0.00648588718883869,5.105661518702171e-10
loop-versioning,jump-threading,0.007002720203791335,2.6165462176908875e-11
loop-flatten,jump-threading,0.006925759438285106,2.078023144975004e-11
loop-reroll,jump-threading,0.006730527977687861,8.196542314570205e-11
loop-instsimplify,jump-threading,0.006913057701997571,2.3861516018553252e-11
loop-simplifycfg,jump-threading,0.005964796515261661,1.3359619376031263e-08
loop-predication,jump-threading,0.008749943075001265,1.2069871475144523e-17
partially-inline-libcalls,jump-threading,0.006339238597819541,8.784975243937875e-10
load-store-vectorizer,jump-threading,0.005783400761075974,3.8609659776467255e-08
iroutliner,jump-threading,0.007784879204442485,2.8108792923291695e-14
global-merge,jump-threading,0.007139739926729061,4.201701744390605e-12
break-crit-edges,jump-threading,0.03710067644377524,4.363981255283328e-298
unreachableblockelim,jump-threading,0.00679187325969921,9.662948800742722e-11
gvn,loop-idiom,0.0052263823276841315,2.5795420618948963e-08
early-cse-memssa,loop-idiom,0.005286117946634417,8.075736340275087e-09
break-crit-edges,loop-idiom,0.006469319942971508,1.967774150605588e-09
gvn,loop-deletion,0.0058217029396751,3.1336193537061846e-10
break-crit-edges,loop-deletion,0.007808031909371793,3.1217878679756114e-13
gvn,early-cse,0.006028215824975647,5.781828509110479e-11
gvn,strip-dead-prototypes,0.005732405527357987,4.129151125775807e-10
gvn,mergeicmps,0.005563148409950369,1.852036249526784e-09
gvn,separate-const-offset-from-gep,0.005047178743759595,6.649342054433114e-08
gvn,libcalls-shrinkwrap,0.006397954303824671,4.201701744390605e-12
gvn,flattencfg,0.0053168176162070035,9.21731871189787e-09
gvn,loop-rotate,0.006350445239353686,2.2206367378150015e-11
gvn,partial-inliner,0.006398705566841967,3.466422856104736e-12
gvn,lower-expect,0.005759262583223512,3.946506728383856e-10
gvn,alignment-from-assumptions,0.005882411361354811,2.0485083243610868e-10
gvn,rpo-function-attrs,0.005734414182940517,6.239163080183756e-10
gvn,attributor,0.030370805661119382,8.947127407544068e-280
gvn,called-value-propagation,0.005809013347459979,2.8065814851668894e-10
gvn,div-rem-pairs,0.005482269836192877,2.7036513857492876e-09
gvn,float2int,0.00643977393427031,1.854091306517978e-12
gvn,inline,0.005964308942436991,1.0269575698249483e-10
gvn,sink,0.006616823954504025,3.4126447684646156e-13
gvn,slp-vectorizer,0.005673551280966638,8.074306746051235e-10
gvn,callsite-splitting,0.005424252769524351,4.9886672227873575e-09
gvn,dfa-jump-threading,0.005315348143450693,1.3721134532699964e-08
gvn,consthoist,0.005874350883366797,2.0810182011130845e-10
gvn,slsr,0.0056636790768953005,8.093227111126074e-10
gvn,loop-interchange,0.0064118430515444635,3.649514315304982e-12
gvn,loop-fusion,0.0051668192406145175,2.613079553343446e-08
